A Transmission Angle,B Transmission Angle,Beta_2_A,Beta_3_A,Beta_2_B,Beta_3_B,W_A_x,W_A_y,Z_A_x,Z_A_y,W_B_x,W_B_y,Z_B_x,Z_B_y,mag_W_A,mag_Z_A,mag_W_B,mag_Z_B,A Trans pos 2,B Trans pos 2,A Trans pos 3,B Trans pos 3
0.11759538870522701,0.9450942433632017,1.0868112218855575,2.419700434769621,1.6288678020675937,1.896415328404707,5.381199373081524,1.146407616929623,-0.2482487300420884,2.6817659944454895,8.680013149660288,3.9971227577025803,-3.732666100985677,-6.617940577970562,5.501959388891129,2.6932315683824357,9.556129897527525,7.598021697455,0.15581279599259146,0.3648202558938012,1.966224092222303,0.38024935378896063
0.0027808193087091038,1.241247194400656,1.1362318396178779,2.846780562412917,1.9729942544268515,2.860697240132243,4.872165180788428,-0.07837724090447645,0.05091410377884926,3.8265987510838917,6.215396103559057,-1.0013706327367191,-3.323214877583786,-0.5698041663474223,4.8727955570472,3.8269374502022373,6.295545398791486,3.371710828434298,0.08485720571097577,0.31684675457199774,2.272928011851663,1.0483783144790424
1.5612832200461284,1.0059418439445884,0.7625295117305441,1.3695319953287286,1.6544903311414707,2.8735257535193677,6.532736623330634,6.657771195523814,-0.22541060513916752,-0.234139408001582,5.528551582777314,-0.7407579051613267,-1.3935668338978084,1.1691447874879377,9.327516554890265,0.32500954338070903,5.577957052316604,1.8190459187854982,1.8473475229137781,0.40004532740131094,0.7628229559699444,1.2965121783222346
0.11472410737486505,0.9680955477948383,1.0776226865622385,2.315243696434197,1.5538517542469013,1.8351881961553937,5.526057790270016,1.4955485804018254,-0.35519143063538844,2.3568530271698824,8.61846870786262,4.330308923812932,-3.480950222320078,-6.334243352720328,5.724856352586137,2.383467462349057,9.6451841995921,7.227700415882763,0.14375297933891007,0.4628376081461303,1.8588960725565178,0.2960209171080108
0.07875412268676629,0.9641770614271472,1.0801021903784762,2.8652341979514313,1.5538517542469013,1.8705204165467957,4.795687878043238,-0.05787788699287098,0.3600718832469249,3.953670072052116,8.436819146416951,4.013548800486915,-3.3455097663268574,-5.841118710863917,4.7960371217718505,3.9700325942925927,9.3428310100974,6.731352270606028,0.11026249846704905,0.4589191217784392,2.372916589385653,0.33527162386710385
1.051239667503479,0.8730589136729643,0.762799748855869,1.641240104548816,1.0577045809119299,1.5617042897050237,5.8563784528097385,4.601565619707019,0.4888035587305455,1.205370334264543,7.369800286909374,5.5403759347571135,-0.712106803524165,-3.0630177452411056,7.447924189665455,1.3007100221619967,9.220071679079576,3.1447056789606416,0.7654456017611547,0.8639481473592276,2.1214080407997504,0.11757364477951482
1.2903151219653584,1.186798070448353,0.3152673807980781,2.222683722901683,0.3905649374144906,2.931537116976098,4.377167200401675,2.434675692782646,3.7310543846691124,3.751185332641208,4.345914916598273,0.5979189599457357,5.02107222860559,2.8796881987355554,5.008716245636091,5.2907615917919735,4.38685349025631,5.78824415922576,0.5569886881652433,0.5287691932646503,2.9419271136144967,3.5472634561719065
1.4035824619755979,0.35796519084780054,1.2298818822924547,1.595995404136664,1.5025172950934387,2.9228666662614176,8.093457969034702,5.645985525623548,-3.4137209777566357,-3.352339065608579,5.198121454002635,-0.7011568174537066,-0.4306815680373316,1.891399252047756,9.868192055897673,4.784523813796011,5.245196615306645,1.9398138425359033,1.2222943942813362,0.09595828964744513,0.37865878909147854,1.9938297441610722
1.5188907490375616,0.8275213015096646,0.49491214126279814,1.595995404136664,0.7041857360677584,3.1095751719170712,5.03195436437465,4.772355574958422,2.2796102911850933,2.3986208464683205,4.384302931386669,-0.16360043705152363,3.7338255464702375,3.1833031554898334,6.935123824344149,3.3090791838197813,4.387354247968721,4.906615146027381,0.9652090757021665,0.4831132229792299,2.543814421921681,3.3660247421741913
1.1182167717292089,1.1094581032209136,1.7276035384264476,2.846545513509634,2.068491137514645,2.875250621692077,5.7055983452625405,-0.7292885214789886,-3.2537510723612435,2.130406735286046,6.412695231003503,-1.1170713389190592,-3.855052658066601,-1.1456626251146553,5.752018274051609,3.8891552937166307,6.509263284118218,4.0216879350654455,0.43920704790095444,0.08956078030446202,1.1572570105278803,1.1947207872186185
0.10979443072087247,0.9740771327870519,1.0801021903784762,2.3211826212674826,1.398538270835705,1.8737202696627653,5.521447387272806,1.4735391377986151,-0.36049672934071064,2.369176115700377,7.692386600231977,3.6675318319225894,-2.2285183957191883,-3.8106125399608084,5.714691491327068,2.3964459850099846,8.521948213031685,4.414415269292796,0.14130280650115568,0.6241326765495403,1.8599053207358103,0.3285714056231688
0.205825274388151,1.389502423607397,0.8968474672294903,1.6573994081516115,1.980740517513013,2.9688162817545716,6.317002901261275,4.585621537757543,-0.4699609109187893,0.42659113228402856,5.909681431538914,-1.3531614759728539,-3.1444487353175155,0.13781344081652394,7.805924067148566,0.634699339794038,6.062621594849283,3.147467298243083,0.35757162175685364,0.45735572069257735,0.8805024025109156,1.00824212689463
1.0788975108876167,0.8031241612455045,0.8366472442178565,1.487733774760117,1.1034049628558213,1.702260564689817,6.530131375053022,5.75560939574138,-0.4772198349208164,-0.11200987645140027,7.055501998467345,4.492340080204806,-0.5653623210457639,-2.3494603071683935,8.704576686536706,0.4901887220902876,8.364282865051326,2.416526078696039,1.2908440812679531,0.7483130129878761,0.16223546738004435,0.32806467219176794
0.5953758438772487,0.26496317927507596,0.6841452273941167,1.291677107505996,1.2477591769310061,2.9770458950057406,6.360347545012985,7.240526098191229,0.21560958519822032,-0.027179532058986263,4.826746849020778,-0.5287515185558084,1.0240707024865718,2.6087132665754598,9.63738756468479,0.2173159455546097,4.855621825565402,2.802517744974712,0.23092725667317215,0.46412854160788886,1.3159812201307002,2.670937343028272
0.9402507919904545,1.1218890330058264,0.15208420963140407,3.14134588244094,0.0603211448999843,1.7535731269542345,4.2896792400110355,0.4354444433537054,4.670831537878753,4.194404826737634,3.925937974750763,4.172714869548555,6.362739296242329,2.445593098105654,4.311723535366022,6.277714481067354,5.729270316902645,6.8165516908073345,0.04374118702366525,0.1336163633076175,3.51052494317885,2.3043904287075163
0.093075357903178,0.9783850448552003,1.075876136313911,2.835790923337817,1.3899237642910895,1.835389686203339,4.825227901062512,0.017867756734280024,0.3482444982223725,3.886175818748628,7.815547587655698,3.9381415780590174,-2.3064186801944864,-4.107560625304745,4.825260982985568,3.9017479063579596,8.751670879537688,4.710798384446525,0.12035767961889587,0.637055095162304,2.3577945499884505,0.2859329100955941
1.2328496191573208,0.6497637179515351,0.950566252286238,1.599224999906691,1.0884503447686764,2.757093001408443,6.70166552585418,5.0473883946224705,-1.0583805759006712,-0.33619498176403895,4.947306515194003,0.19232417647186606,1.5783347783612198,2.253886879889953,8.389782501745321,1.11049381322327,4.951043359145284,2.7515716854053847,1.3308771814692761,0.6896202481220184,0.20469635050317447,2.8357849881074335
1.476478411203385,0.4619497148252396,0.08910015666636695,1.836573519449011,1.0642848395251763,3.1004480516343156,3.9926428330995747,3.8463715851732125,4.8130964121882425,3.8322144960008027,4.546043587326176,-0.5820367105841782,2.078092674348387,3.108471481836961,5.5439851338120745,6.152378809564477,4.583151648193315,3.7391261166981393,0.5169847532715588,0.47764073975222265,2.741980199399851,2.9913260352070106
1.5334627642279246,1.3160809931548356,1.5479669134439689,2.225465995909012,1.7098353439486114,2.6057726702846447,6.958760193371037,1.6970457972918636,-3.543490350335682,-0.725199248023467,6.312098858571997,0.057702721209617724,-2.2800269165376217,-0.615961620795697,7.162702553293086,3.616937629024849,6.31236260083504,2.3617644798813697,1.0340896653821483,0.6548394638044175,0.12093150042854273,0.7186199458772644
1.3696239753691009,0.8209978339013162,0.7547407273207198,1.3834209416517411,1.2133138805868617,1.9501744510824297,6.449527645295847,6.51177462257775,-0.11168578233734192,-0.07462277086487716,6.698971074302598,3.02089466421279,-0.6302159100003745,-1.5016623562211668,9.165130418203715,0.13432152436544217,7.348606536385807,1.6285459543130205,1.6634770626465745,0.6562777679126475,0.5572747649699044,0.5581048859285689
0.03891491111888001,0.9462132202432967,1.16248344348858,2.806683293632982,1.624452524157747,1.8966168184526524,4.951083837143064,-0.009444472189834246,-0.135994072926971,3.6731070587074752,8.656683414942487,3.982001533827,-3.704904777843947,-6.54520036116305,4.951092845067059,3.6756237365375073,9.52861500754128,7.521034980683166,0.07497471777150677,0.3703545106837429,2.1966966512615573,0.3793318669568111
0.460891618763271,0.6315019987614763,0.6874647233670086,3.092840076357934,1.048044069028666,1.7089909623547488,4.373912740118363,-0.10144155038432066,2.4017801553848295,4.567793072155312,6.800012955685587,4.381970104070011,-0.10782614858478508,-1.8232957465027686,4.375088918675151,5.1607442743106775,8.089612981500114,1.8264812776302186,0.09976252753208636,0.6320517443310036,2.9826599638686604,0.5064172323407279
1.2467618248608567,0.8576509369929619,1.6610340274661914,2.6003679379152103,1.6544903311414707,2.9506918425679003,6.186712758936464,0.11414442176149864,-3.362693009208537,1.0608225641209659,5.359706673172207,-0.9497126394372661,-1.2482697416260184,1.536458055957037,6.187765647679823,3.526052862157365,5.443198482505813,1.9796163026138083,0.6343216119928585,0.25175442044968444,0.7825343818018089,1.5219691743223938
0.26819240787069587,0.6096874524352334,1.0210731161664182,2.3112552706886835,1.124715683582817,1.8825906326869541,5.421620288428127,1.5506815420103353,-0.02629485332023131,2.531152932122473,6.581569328369553,3.3607288181848674,-0.17844088344516595,-1.2888585284298477,5.639022946985323,2.531289510329335,7.389962991349354,1.3011523566404681,0.2406717094389208,0.5335655834506099,2.0083759473068348,0.7018314489991762
0.7167338364734342,1.4632713055707347,0.7794989281777238,2.358433283649828,1.8719427622071376,2.8735257535193677,4.955225024719958,1.6049473332804878,1.3957258086472335,3.269195863071898,5.945656331557868,-0.9583995806220149,-2.6907242659538224,0.14083572220602744,5.208657311458977,3.554671872909001,6.022404749693482,2.6944074999973613,0.4476389500529647,0.6399223579617899,2.5040953888707174,0.8391827166960883
1.3024981115835472,0.5365450125972222,0.964890216388208,1.5983461870250577,1.0053507740216978,3.0927600403837596,6.767420023082275,5.073078053041783,-1.1769471257912618,-0.4632337050856999,4.521362259706629,-0.49285037635336437,2.3501613025491572,3.122995050125016,8.457783084299875,1.2648280525177078,4.548144476264039,3.9084979507612516,1.3862017097935322,0.4933019720207268,0.27522365581103414,3.058233321728437
1.4032042281462052,0.4651562280161057,0.5293634878379525,1.3305078649330304,1.0861257583228237,2.0131040811947885,5.500685544732902,6.576989511955962,1.625659654954735,1.3879612696480736,6.1361397853580755,2.6890845644985517,0.4091888779647867,-0.339518453227917,8.574049947510932,2.137570068978007,6.699506493800764,0.5317032235489629,0.8839739013859644,0.5026881717407359,2.162640361826691,1.9071885779583495
1.0427464968513527,1.134227946618021,1.7739488365983729,3.0709288426544497,2.0420818007851547,2.8635041633030505,5.257340410700207,-1.3916533966069604,-3.0895882194845714,3.098395905463308,6.381567438081669,-1.0590388362032037,-3.7251641171692755,-1.0394541561185664,5.438412210403797,4.375569968926293,6.468845818488092,3.8674685056917673,0.317391474851173,0.14073996043105952,1.4571106145505524,1.1582044854324849
1.4115615518544202,0.017093034216825176,0.5623416294016221,1.3305078649330304,1.0861257583228237,1.9615669874551134,5.651412866969116,6.629039790153858,1.3611604775561863,1.1595917613129005,6.2536055980425065,2.936129109746306,0.29273877690958666,-0.5967664061773955,8.711063995424851,1.788130559709145,6.90857706948169,0.6647000338862673,0.9253093666578491,0.05462497794145582,2.170997685534906,1.4075882904193937
1.1027962796327346,0.9825319745959414,0.10396167159340448,2.905298049571786,0.5272685660917713,3.1004480516343156,4.248480191934066,1.002603743929527,4.846121110967094,4.079769850212758,4.3421646412301085,0.0682445587531174,4.497032319636561,3.1029310176612337,4.365180203450668,6.334777963975215,4.342700898213968,5.463650847576185,0.15816413662794582,0.4612067260895196,3.4370225979519757,3.5119082949777125
1.541636211030354,1.333110379525353,1.4979520248891829,2.1073488856099325,1.7709545745476525,2.6821181745456446,7.180754333564562,2.2938978901725284,-3.540054431446942,-1.2457385946387693,6.24862096897373,-0.2503866930644588,-2.4870689040545777,-0.498037431510572,7.538249155443472,3.7528455901861606,6.253635543422878,2.5364449563711973,1.0922780007393644,0.6107496195758939,0.0053590566729662115,0.777936063767747
1.391872599242026,0.2746415013932224,0.9958035879619944,1.6043962841734338,1.4744633871392403,2.90988110021906,6.88560007127032,5.070391781389435,-1.4081933761570944,-0.6903383824181595,5.184590625164596,-0.6353592629205935,-0.2950785259893874,1.9173399990214568,8.5510444483852,1.5683034358479346,5.223376431344348,1.9399134022805424,1.4446628258782255,0.15122807114782466,0.3585480463211368,2.064167867573293
0.5799427901813464,0.8322484335821025,0.8051229645206934,2.5754281694931715,1.1864966988109955,1.84924281379423,4.798590081242225,0.9731169946978546,1.4660372798928458,3.6719340068849204,6.906886725850863,3.593062085427869,-0.7284231480352437,-1.979772532200709,4.896266276783367,3.9537785290723555,7.785575084312919,2.1095259092625485,0.33647194010384673,0.6943455493693005,2.5842992284219735,0.4459226489595829
0.8559546445477568,1.0681947359476895,0.6803439790646405,1.296165046628258,2.0885184384029203,2.8635041633030505,6.325997877990138,7.185454126194689,0.26436014912799893,0.03565945121390277,6.506466789422884,-1.086409747102491,-3.9937543275765046,-1.3999627905572445,9.5733484294673,0.26675435311884704,6.596544263511178,4.232017183800283,0.487704809014204,0.02827011214296249,1.5810479599234701,1.2242376961028163
1.1110351988761846,0.5967739321919963,0.7249801529348883,1.3163221860182608,1.1436616264486066,1.936322220371939,6.504928005318915,7.091782366542834,-0.0707390956418108,-0.24370479699563596,6.500883547481127,3.073597582337947,-0.17172648024092477,-1.098128477008065,9.623277273818426,0.2537637636285082,7.190861491926018,1.1114747572626151,1.4346488605394896,0.5017061203415829,0.36578474411046846,0.7684765569273981
0.6907977116153039,1.33254631044586,1.5687779148390395,3.1329180567049693,2.068491137514645,3.0451433887649504,4.877395499610636,-1.2814050340760752,-1.8297842134794366,3.9492353758428522,5.8727680923507775,-1.6709569503821433,-3.510196296592667,0.13679473079240503,5.042914407460986,4.3525360793113705,6.105858022961538,3.51286077705699,0.17061361137445763,0.3126489875294083,1.8710486138371207,1.1415253470665458
1.3176424512861087,1.3000163604179522,0.8857557228398808,1.5084308297644118,1.4726865200829673,2.517767412719691,6.6951227820303725,5.665000759537207,-0.8206326669540369,-0.3954942660343832,5.977719914940526,0.5184796187821462,-1.0032128267785867,0.18697400758235655,8.77022819954072,0.910963055528692,6.0001630391656064,1.0204877536376855,1.480480543044421,0.8759236549331781,0.3802833527742415,0.6466793210491941
0.8294332713534307,0.45859587957841086,1.4219278041095693,2.4577238526636216,1.512229375778148,2.8580151693010523,5.980887327692102,0.7667814253766986,-2.1893328041739792,1.5427571860150118,5.334768257770663,-0.5430025507686096,-0.5967711156560952,1.5992215101356524,6.029839714358143,2.6782975679399885,5.362331967927634,1.7069403044517921,0.4560992818420546,0.005039681601543888,1.0572188500576463,1.8283475584700968
0.16731685874428281,1.3001373547153943,1.16248344348858,2.3021860627946102,2.0620075185311895,3.013760656976406,5.725397133674308,1.4836420937369779,-0.8906797481234071,1.9898114719911812,5.9544008498908845,-1.5691496998314405,-3.5358894904157117,-0.04593171089570407,5.914504729949434,2.1800596569325545,6.157687899013914,3.5361878075829187,0.05342722985389603,0.28672365078239803,1.5637974727977828,1.1425515710084673
1.2625256945252987,0.4802152168110747,0.704455510542384,1.5745541916444188,1.1811986110048176,2.7874663887420095,5.772681143181475,4.984038042255564,0.7785619141802044,1.2689754640667328,5.014254023969962,0.011257666366266026,1.1255221708252887,2.1726823232002945,7.626564284623427,1.4887771433681145,5.014266661432255,2.446905930878075,0.9183873904694895,0.6128200132176991,2.2660081549171727,2.6966098743005396
1.177661438210813,0.5303420665299632,0.24060751345094125,1.1716313959105396,1.1745052979991872,2.723542075017931,4.363628749673166,7.44945017728502,3.622191502598714,2.7409072747499925,5.094126753789126,0.1840386133532726,1.0758923084809924,1.9967041015721092,8.633398161142923,4.5423390417576455,5.097450107149175,2.2681207041697413,0.36967513706356114,0.6562535499309574,1.778221102868808,2.68281241029535
1.5550261792548494,0.2912607509677989,1.009763610093971,1.5383085168454806,1.4767552639645531,2.8962107620594444,7.190600515803456,5.638644868891178,-1.7661737042799377,-1.340544099540128,5.212529508108949,-0.6029658632245095,-0.3306080749245415,1.8579806262987033,9.137781554367873,2.2173019723307354,5.247288033367388,1.8871655218625187,1.5938563837590713,0.136900698398561,0.5877893936619136,2.033878279839101
1.2965920365873753,1.4574794284664359,1.5479669134439689,2.381678608921975,1.5778795451282395,2.6057726702846447,6.489293551154333,0.995200536665834,-3.1504591605389742,0.3863688112589781,6.001660672879059,0.14495262022363586,-1.4672746233431566,0.13118403030913434,6.5651622143883985,3.174062661721979,6.00341087170392,1.4731273095408115,0.7972189377415999,0.928193697936389,0.5140148410820551,0.5772215105656642
1.3802682085165707,0.5519986609068319,0.08910015666636695,1.6523129495035571,1.0642848395251763,2.9548668278824533,3.9329461358648383,4.549749870855826,4.788926032687738,3.7742524818204446,4.698403280704886,-0.25613202279658137,1.9262668610776377,2.7769539969788797,6.014007748163181,6.097441622769512,4.705379580994535,3.3796416261821123,0.42077455058474444,0.5676896858338152,2.461509426767583,2.9357937575367403
1.0126188007807881,1.5490216805718373,0.7795056346684474,1.4223814657285734,1.8313991963467515,2.867085643884188,6.454601261271338,6.210777572131841,-0.20097434160026603,-0.042410215963054644,5.877325401343211,-0.9011334467670495,-2.4603734613725616,0.3225742962352809,8.957434649077905,0.20540037098236544,5.946006673571465,2.4814293755853876,1.281706980710534,0.766216298823279,0.16130906630475939,0.7469922320598061
0.1756166851129073,0.6328719971630492,1.0122431139102086,2.867983881115369,1.123088113771369,1.8662524041962478,4.7319479071269726,0.014611196488027688,0.7041839530970018,4.040963610274938,6.62135136922283,3.4528467190799352,-0.21132920700050342,-1.3778044754377738,4.731970465126145,4.101860789856913,7.467559468807069,1.3939172164328197,0.13926598442492244,0.5583776979898731,2.4725288349757317,0.662308675780654
1.4322503561403157,0.272761068981058,0.762203230027917,1.3281011439069488,1.478719280687889,2.936698229212141,6.669571412323772,7.066199921158858,-0.36778485398676297,-0.5173722696001877,5.141761980776894,-0.7082695549370212,-0.27468110886056174,2.0091293072159564,9.716705416439872,0.6347753651279434,5.190314251508613,2.0278190956490514,1.7186409407105918,0.15736439710863803,0.6752209434859116,2.0928654289785382
0.35606997280008157,0.329733939869191,1.064580703888959,1.95577593132852,1.5212236775581733,3.0927600403837596,6.176955757922868,2.9626824027049894,-0.9517976851299346,0.9183284712709868,4.9140870010017546,-1.138018902434668,-0.25568268371214736,2.493989579605082,6.850713061764759,1.3225906451225222,5.0441389825928695,2.5070615584642075,0.3400830835093158,0.14289592309078913,1.0286342272758937,2.191954369262024
1.3405102020266835,1.0650105072555602,0.9801205987741642,1.6043962841734338,1.7608566067367815,3.0372582904689573,6.81542175680924,5.048086783131265,-1.2805830441117376,-0.5523649509757697,5.329938254785841,-1.3009943999001319,-1.70232269081578,1.5706708972769825,8.48134151494994,1.39463255803561,5.486422170085076,2.3162274523930417,1.4089834178507123,0.352747715116972,0.30718564910579427,1.4011760519608525
1.0927290736310034,1.410132459526905,0.018217691248017864,3.064695983893521,0.04003087156114471,2.964027277639801,4.276932914318272,0.7620415616800797,5.211582787022402,3.998104025952113,4.265536986845394,0.9501125012973416,6.522496620643208,2.603865014033223,4.344290793133766,6.568518169901236,4.370070886297792,7.023038884813917,0.06235295028082799,0.4015695164898565,3.5863533262719796,3.8030880059141614
1.4905965844469413,0.7424255570264536,0.3113551901574539,1.601210930253584,0.8055545872395791,3.096563704635306,4.491859534897945,4.733973451429279,3.460027104373216,3.1053947686329257,4.427245370308191,-0.25796466106867555,3.273659640971428,3.1754379781009923,6.525895089571302,4.649221895333675,4.434754484216188,4.56072952472423,0.7533579600062019,0.4993863296678396,2.520735783447981,3.267917530409215
0.23944160464619824,0.9757862789142222,1.259060685513195,3.1310861715336524,1.4509673142866801,1.8737202696627653,4.618147967246133,-0.8828506700012886,-0.22432818710876753,4.433896975013421,7.929036583469567,3.7568764134571317,-2.611928027110421,-4.424234477075477,4.701777956571463,4.439568168252929,8.77403792606285,5.137705589749986,0.028974733731196523,0.5734127792257353,2.3205728356349096,0.32686225949599845
1.409808145043467,0.46576793338956435,0.7574274750435712,1.3834209416517411,1.128003752704542,1.9501744510824297,6.463098286560865,6.517248334971927,-0.13501925245107144,-0.09815151906642973,6.413567507251449,2.997891969120378,-0.026124062817738433,-0.9159233908639564,9.17857098471436,0.1669248909764325,7.07963307160675,0.9162958717520411,1.7009744845980892,0.3863579952832157,0.5974589346442705,0.9133347864403207
0.756477720936346,0.9556447130363521,1.0210731161664182,1.788211954194305,1.1224249812585771,1.5675442569864928,6.441977305903147,3.8533401466408623,-1.0531095745981398,0.2974203308834121,7.68009162212016,5.635589585858869,-1.2481719608651862,-3.733968915584831,7.506483990223744,1.0943028051380812,9.525947580393312,3.937061989154324,0.7839984193681211,0.8818135463759682,0.46066250200541425,0.040827812697596055
1.1688073076874756,0.9215556063105912,1.4979520248891829,2.381678608921975,1.477824226770092,2.6057726702846447,6.353513861738194,1.01149726190403,-2.8317813354672,0.705335737243685,5.791519958440684,0.22415758661223803,-0.8584395135991367,0.6006897528863445,6.433526645793792,2.9183015666879757,5.79585628295359,1.0477340205085355,0.719449097396486,0.49232519413869236,0.6417995699819548,1.1131453327215088
0.26694984094919905,0.9757862789142222,0.8495119908734604,3.1310861715336524,1.4509673142866801,1.8737202696627653,4.405917341230372,-0.3782038720521587,1.70806873815417,4.642059607038425,7.929036583469567,3.7568764134571317,-2.611928027110421,-4.424234477075477,4.422120055650882,4.9463336128447,8.77403792606285,5.137705589749986,0.06786801722446612,0.5734127792257353,2.826964281230307,0.32686225949599845
0.15247525952215923,0.6354260169270907,1.01416994531025,2.926415674888819,1.1082835634503703,1.830920183804846,4.674134902047944,-0.12402262885587788,0.7545475379355373,4.1701637440833945,6.66835243745629,3.651805993381182,-0.20165714452138095,-1.4913537454207313,4.675780009261671,4.237877728235233,7.602802854436249,1.5049257782086665,0.11805139023421596,0.5757362680749134,2.5078192031584337,0.6244224356252106
0.3909342621113465,0.9984639176971974,0.762799748855869,3.072185508348594,1.1691447706051774,1.5617042897050237,4.4123009664897745,-0.14739944651583956,2.0544523056685247,4.547520798990887,7.961607168401469,5.817510233174586,-1.684095338199109,-4.375268186377435,4.41476232833884,4.990062093152893,9.8605585043157,4.688192488675189,0.10514019636902239,0.877912961690213,2.892048039207396,0.007831359244718339
1.3539612498316758,0.5413497730308634,0.5260411468933383,1.2942689338778592,1.0677457323546964,1.9928394941792176,5.549896545510963,6.8809000818946835,1.5783743821491023,1.2639653268913995,6.12737012728542,2.785728525490285,0.4890068265190052,-0.33652063259634035,8.840143528410202,2.022096446218192,6.730895044084407,0.5936108258322362,0.8314085821268208,0.5605016907873663,2.0771584524569904,1.9631175359575364
0.7885733317246912,0.3153166373864489,0.7754577113819671,1.4855633998468973,1.1034049628558213,1.936322220371939,6.258927343712746,5.68312518983352,0.01866419578658429,0.3631209205481175,6.369107218515282,3.0653360222731134,0.11208879101881147,-0.836240994927449,8.454116359336165,0.3636002683498353,7.068366974796132,0.8437196801481571,0.515437228508465,0.260505489128821,1.703065000319044,1.0499338517329457
0.9076115104169342,0.5466211638208809,0.8831726265062688,1.5650162702837707,1.0884503447686764,2.913127195944421,6.511193338358255,5.217135620652293,-0.6215435969945058,-0.007658911591525406,4.764259714776223,-0.1879408784161316,1.7597781038841902,2.6508743834813377,8.343509020415805,0.6215907833065379,4.767965226762822,3.1818161436368064,1.0730326985088587,0.5864776939913641,0.08633302861429182,2.888676628512757
